orden_id;order_item_id;producto_id;vendedor_id;fecha_envio_limite;precio;valor_flete;nombre_categoria_producto;longitud_nombre_producto;longitud_descripcion_producto;cantidad_fotos_producto;peso_g_producto;longitud_cm_producto;altura_cm_producto;ancho_cm_producto
95842PT34A;A;PT34;VE8634;07/06/2018 3:01;194.26;0.67;Tarjetas regalo;25;7;34;5902;31;22;24
4102PO75A;A;PO75;VE6032;17/08/2017 13:20;71.8;24.89;Productos ecoamigables;11;39;28;842;18;46;19
27888PS30A;A;PS30;VE8325;27/10/2017 4:56;224.33;0.52;Carnicería;19;18;19;7109;6;23;14
53710PQ11A;A;PQ11;VE8575;11/09/2017 1:42;77.14;84.45;Lácteos;21;30;38;2103;36;42;29
33087PD20A;A;PD20;VE3743;22/03/2018 0:09;4.3;21.83;Celulares;35;2;21;123;30;28;24
95060PK43A;A;PK43;VE4481;07/02/2018 6:20;92.84;39.53;Deportes;15;7;5;244;43;25;20
15580PK82A;A;PK82;VE2114;23/08/2017 8:58;21.66;2.18;Deportes;40;23;12;182;31;18;22
22755PK30A;A;PK30;VE4333;23/11/2017 4:45;49.36;7.78;Deportes;21;3;12;600;12;14;13
86898PJ13A;A;PJ13;VE6542;24/05/2018 10:26;50.47;4.33;Mascotas;7;19;31;869;27;45;35
78822PR39A;A;PR39;VE3689;04/01/2018 11:52;81.04;2.05;Frutas y verduras;12;15;38;270;28;28;30
111591PK46A;A;PK46;VE8160;24/09/2017 11:07;76.07;4.28;Deportes;22;2;30;2082;16;22;27
27126PO88A;A;PO88;VE1309;13/11/2017 21:16;123.96;6.4;Productos ecoamigables;1;22;1;555;45;14;30
53120PB78A;A;PB78;VE9864;10/06/2018 20:18;20.58;24.47;Ropa de adultos;40;31;14;2341;33;24;33
2116PL53A;A;PL53;VE5445;21/09/2017 9:52;67.81;22.97;Libros;12;13;21;256;24;9;16
24061PI36A;A;PI36;VE9186;13/08/2017 19:41;100.19;31.44;Juguetes;16;5;10;2435;47;4;27
94667PN34A;A;PN34;VE3955;23/01/2018 17:31;30.4;15.83;Dormitorio;18;24;3;3645;27;28;27
59660PB58A;A;PB58;VE1558;24/09/2017 10:17;15.17;21.76;Ropa de adultos;3;40;25;1944;27;4;22
48191PF99A;A;PF99;VE8338;11/02/2018 15:54;20.11;19.06;Muebles;3;6;10;4950;45;17;33
63164PM75A;A;PM75;VE4454;14/04/2018 18:32;86.13;0.17;Ferretería;36;16;22;1581;42;20;28
62287PQ46A;A;PQ46;VE8782;04/11/2017 16:46;52.22;10.58;Lácteos;28;35;5;444;33;3;64
66228PQ96A;A;PQ96;VE3806;10/10/2017 3:04;89.94;5.73;Lácteos;8;24;11;170;25;5;20
16038PN39A;A;PN39;VE2980;23/10/2017 18:49;108.45;6.03;Dormitorio;26;30;24;4728;32;16;29
99501PJ44A;A;PJ44;VE5999;06/04/2018 6:13;3.39;14.83;Mascotas;7;39;10;265;37;3;18
40489PQ26A;A;PQ26;VE8575;10/08/2017 5:31;64.43;12.68;Lácteos;11;6;11;1685;17;24;23
10710PG15B;B;PG15;VE4002;13/08/2017 3:05;49.28;7.58;Salud;2;8;26;5468;22;30;3
63965PM55A;A;PM55;VE1504;22/01/2018 19:06;119.46;4.58;Ferretería;33;9;13;3776;30;6;28
34340PS69A;A;PS69;VE5979;17/09/2017 18:28;1.48;4.82;Carnicería;30;18;40;1422;22;6;12
64556PF57A;A;PF57;VE5979;03/01/2018 11:28;378.14;4.32;Muebles;17;36;23;1361;59;30;13
110937PJ34A;A;PJ34;VE6422;02/08/2017 6:01;38.17;31.53;Mascotas;24;9;24;559;9;41;25
274PH65B;B;PH65;VE7882;22/08/2017 18:51;206.59;7.95;Bebés ;32;35;20;4656;30;3;34
33076PF51A;A;PF51;VE5068;23/01/2018 16:24;394.52;4.81;Muebles;6;18;18;1437;19;4;20
72334PP65A;A;PP65;VE9434;02/09/2017 11:35;7.77;1.15;Licor;25;5;3;986;39;18;10
7724PG33A;A;PG33;VE9864;16/01/2018 23:50;185.11;28.14;Salud;16;40;39;2417;30;14;37
64689PG25A;A;PG25;VE3768;31/05/2018 1:43;239.49;30.41;Salud;16;2;6;3085;34;21;31
27041PD84A;A;PD84;VE3582;15/02/2018 17:20;98.06;12.9;Celulares;22;37;22;4443;50;22;27
108706PJ54A;A;PJ54;VE8942;04/04/2018 2:13;35.55;3.39;Mascotas;16;1;17;4226;46;38;50
85083PR94A;A;PR94;VE2068;02/03/2018 20:35;8.07;19.3;Frutas y verduras;25;34;16;1547;64;1;21
13548PG96A;A;PG96;VE1033;24/12/2017 7:08;134.22;67.57;Salud;35;15;40;3710;25;7;32
12866PA26A;A;PA26;VE5445;19/04/2018 17:43;37.28;7.74;Electrodomésticos;7;16;40;700;30;20;18
89640PJ34A;A;PJ34;VE3939;23/08/2017 2:20;65.01;1.67;Mascotas;6;15;1;1351;12;2;1
20218PK10A;A;PK10;VE6971;27/07/2017 10:01;119;9.66;Deportes;1;31;28;1205;57;28;45
63972PM51A;A;PM51;VE6777;05/08/2017 5:26;87.92;16.27;Ferretería;37;28;21;3297;14;34;20
6181PH23B;B;PH23;VE6289;01/12/2017 20:12;32.02;35.45;Bebés ;33;11;31;77;9;11;40
78112PQ70A;A;PQ70;VE6646;23/10/2017 8:48;211.59;1.66;Lácteos;3;1;22;560;39;20;21
102612PE86A;A;PE86;VE1637;01/06/2018 21:35;33.34;23.64;Tecnología;11;0;37;837;27;26;14
7612PM28A;A;PM28;VE9530;17/07/2017 9:01;26.36;19.25;Ferretería;1;40;10;2717;24;18;19
54913PH72A;A;PH72;VE1211;13/04/2018 3:54;54.01;32.26;Bebés ;22;3;40;1875;36;26;1
61419PT73A;A;PT73;VE2233;21/09/2017 1:09;16.25;6.85;Tarjetas regalo;37;2;40;1088;9;4;19
280PC55A;A;PC55;VE3582;07/05/2018 11:19;37.99;3.15;Ropa infantil;22;18;1;349;48;13;16
12492PE51A;A;PE51;VE5595;12/05/2018 13:21;85.41;13.12;Tecnología;21;15;3;1269;18;16;29
29065PB42A;A;PB42;VE6608;01/05/2018 7:08;215.35;14.06;Ropa de adultos;21;6;6;176;21;8;11
109014PN16A;A;PN16;VE1307;25/09/2017 8:01;35.9;0.37;Dormitorio;36;35;28;284;56;29;18
111834PF98B;B;PF98;VE5738;23/01/2018 0:19;44.35;12.73;Muebles;4;30;16;533;12;19;27
33436PG90B;B;PG90;VE7204;23/01/2018 2:59;69.6;17.72;Salud;32;28;14;3362;5;29;3
108457PG79A;A;PG79;VE9434;18/09/2017 23:46;142.85;49.12;Salud;32;2;29;18795;25;21;30
104842PR59A;A;PR59;VE5049;05/11/2017 3:03;0.35;40.7;Frutas y verduras;16;2;10;2384;22;36;24
67655PR24B;B;PR24;VE1266;22/04/2018 8:13;336.5;12.02;Frutas y verduras;9;22;16;822;20;3;35
21708PM87A;A;PM87;VE7066;28/11/2017 10:46;28.37;4.44;Ferretería;19;23;18;74;20;31;27
29537PJ17A;A;PJ17;VE2012;04/06/2018 11:23;170.63;2.03;Mascotas;32;7;7;608;41;32;35
93387PF70A;A;PF70;VE2715;09/12/2017 11:00;152.59;13.11;Muebles;7;15;30;3202;17;8;16
29151PS45A;A;PS45;VE3276;14/01/2018 14:56;339.58;3.95;Carnicería;19;20;34;1762;33;32;19
27846PH61A;A;PH61;VE9159;31/01/2018 10:51;53.4;30.36;Bebés ;14;25;15;417;28;15;43
422PQ81A;A;PQ81;VE4179;15/02/2018 16:44;179.53;28.75;Lácteos;30;19;38;1777;46;10;15
5073PT45B;B;PT45;VE7926;27/09/2017 6:20;234.66;17.12;Tarjetas regalo;26;2;39;64;36;3;18
37094PT46A;A;PT46;VE7926;27/05/2018 3:40;73.03;4.21;Tarjetas regalo;35;26;39;1879;44;25;24
70513PE52A;A;PE52;VE3797;08/09/2017 5:39;7.29;3.96;Tecnología;10;1;33;804;3;12;17
27866PF17A;A;PF17;VE4580;21/08/2017 9:55;249.64;3.17;Muebles;32;3;16;4825;30;19;15
109956PF46B;B;PF46;VE7204;19/06/2018 9:57;15.18;3.93;Muebles;19;19;22;1685;58;25;17
96836PQ95A;A;PQ95;VE1558;13/04/2018 19:49;12.49;1.94;Lácteos;2;28;26;45;18;1;36
37185PP22A;A;PP22;VE4242;06/12/2017 22:23;80.75;20.44;Licor;34;38;7;113;16;4;20
6041PB95A;A;PB95;VE2821;28/05/2018 1:34;170.22;7.55;Ropa de adultos;17;0;27;1752;41;11;26
105395PL54A;A;PL54;VE1307;19/08/2017 21:38;35.1;6.73;Libros;36;33;37;1837;38;10;14
11433PJ72A;A;PJ72;VE8511;21/01/2018 8:39;49.78;20.72;Mascotas;12;1;15;2097;29;11;38
60922PN16B;B;PN16;VE5999;30/09/2017 5:35;20.12;5.87;Dormitorio;17;9;11;1095;35;27;18
83546PM67A;A;PM67;VE8699;02/01/2018 23:31;113.51;4.55;Ferretería;36;40;23;1658;60;30;1
112338PA69A;A;PA69;VE3797;30/03/2018 14:41;18.9;4.46;Electrodomésticos;16;26;30;861;59;13;34
39970PB11A;A;PB11;VE7066;05/06/2018 22:15;1.05;39.62;Ropa de adultos;1;3;28;329;49;27;42
11507PE42A;A;PE42;VE6608;23/11/2017 19:25;6.25;30.77;Tecnología;26;40;4;3654;44;9;46
74461PL60A;A;PL60;VE6294;02/03/2018 7:41;36.5;9.55;Libros;3;20;16;88;17;15;20
85781PG96A;A;PG96;VE4580;04/06/2018 18:56;64.81;7.77;Salud;30;1;40;3679;64;13;10
60397PC95A;A;PC95;VE4365;23/04/2018 12:51;113.45;1.16;Ropa infantil;36;22;30;2100;28;28;38
27613PR40A;A;PR40;VE8568;26/09/2017 6:35;174.71;31.1;Frutas y verduras;38;18;36;1721;37;37;22
101579PD62A;A;PD62;VE8455;24/07/2017 11:03;27.81;3.2;Celulares;8;30;16;275;5;4;22
34921PQ27A;A;PQ27;VE3607;16/08/2017 22:47;147.71;8.72;Lácteos;26;22;24;710;28;7;13
35471PA12A;A;PA12;VE8575;07/02/2018 20:32;263.66;5.28;Electrodomésticos;6;5;9;2933;45;19;6
58558PO44A;A;PO44;VE4580;16/06/2018 0:26;224.3;29.92;Productos ecoamigables;33;23;12;3245;22;18;22
34179PK95A;A;PK95;VE9434;03/01/2018 16:35;113.41;20.29;Deportes;28;27;16;2046;52;8;29
47671PD46A;A;PD46;VE9530;24/12/2017 13:58;196.03;14.01;Celulares;14;5;17;2165;24;8;15
43701PG89A;A;PG89;VE8160;11/11/2017 9:17;61.41;44.33;Salud;15;12;16;648;31;30;15
32347PS49A;A;PS49;VE2012;17/04/2018 22:47;586.14;8.87;Carnicería;24;17;5;5535;43;12;35
51236PQ23A;A;PQ23;VE7882;05/05/2018 23:12;41.38;16.25;Lácteos;34;26;4;360;20;9;33
82848PA83A;A;PA83;VE9609;28/03/2018 3:50;30.86;8.19;Electrodomésticos;38;12;4;301;35;18;17
14987PK13A;A;PK13;VE9159;25/04/2018 2:19;134.19;11;Deportes;20;40;14;763;19;7;27
85478PE68A;A;PE68;VE4052;14/09/2017 17:04;13.72;10.26;Tecnología;40;32;22;718;19;11;21
110381PC63A;A;PC63;VE3292;03/04/2018 18:34;227.21;5.91;Ropa infantil;15;23;38;2601;12;37;14
88685PQ16A;A;PQ16;VE7211;24/10/2017 6:58;41.4;1.17;Lácteos;1;11;26;265;24;16;22
45502PN71B;B;PN71;VE8575;24/07/2017 16:44;62.71;5.75;Dormitorio;14;4;25;5583;12;17;30
103822PT55A;A;PT55;VE2992;26/04/2018 4:17;75.35;25.22;Tarjetas regalo;29;11;25;164;30;8;32
73931PB88A;A;PB88;VE7866;08/10/2017 16:23;237.22;78.28;Ropa de adultos;12;9;8;914;14;1;18
23795PQ36A;A;PQ36;VE5445;15/10/2017 0:54;149.48;1.54;Lácteos;4;35;12;119;28;5;19
84503PP28B;B;PP28;VE2114;06/12/2017 4:00;67.73;13.7;Licor;30;33;6;3225;29;2;26
61576PJ32A;A;PJ32;VE2770;11/08/2017 4:04;132.57;61.34;Mascotas;7;3;31;3726;11;27;15
65622PE73A;A;PE73;VE8494;13/10/2017 17:30;14.45;11.3;Tecnología;17;11;20;1449;50;36;39
50299PS74B;B;PS74;VE7503;05/12/2017 0:19;90.07;7.22;Carnicería;12;7;35;2411;35;13;14
31789PM45A;A;PM45;VE7671;05/02/2018 18:17;145.82;1.74;Ferretería;29;1;23;4256;15;4;27
100802PL45A;A;PL45;VE8895;07/01/2018 21:28;160.72;7.07;Libros;1;31;3;1969;23;0;27
51925PG45A;A;PG45;VE8699;04/10/2017 3:31;102.5;6.15;Salud;28;6;29;2311;37;16;21
37302PI65A;A;PI65;VE7885;12/11/2017 20:32;51.33;13.74;Juguetes;16;38;5;102;27;17;24
75343PT13A;A;PT13;VE7211;21/10/2017 1:43;91.75;5.64;Tarjetas regalo;23;6;19;833;59;48;29
111252PT13A;A;PT13;VE4333;02/02/2018 7:16;179.27;10.53;Tarjetas regalo;21;2;29;862;42;13;22
90644PP78A;A;PP78;VE6180;23/02/2018 3:55;35.16;7.62;Licor;25;10;2;7742;26;4;9
72942PM58A;A;PM58;VE8325;24/04/2018 8:01;43.1;3.41;Ferretería;24;28;16;1130;38;27;34
72851PG58A;A;PG58;VE4829;11/11/2017 8:38;245.76;7.18;Salud;9;19;36;961;48;24;17
21679PA18A;A;PA18;VE4489;22/04/2018 0:32;78.15;50.66;Electrodomésticos;10;1;19;5864;40;25;23
21713PE35A;A;PE35;VE1988;05/11/2017 10:45;92.83;5.66;Tecnología;2;23;1;2701;49;47;23
41135PI52A;A;PI52;VE6289;13/01/2018 23:21;252.49;2.29;Juguetes;18;16;21;628;45;47;10
97919PO85A;A;PO85;VE7348;13/06/2018 4:57;400.4;36.55;Productos ecoamigables;11;28;17;1500;49;18;31
34977PF27A;A;PF27;VE8511;17/07/2017 15:23;73.16;1.31;Muebles;6;32;40;414;16;34;32
31266PQ10A;A;PQ10;VE8325;24/01/2018 9:39;336.6;18.74;Lácteos;2;4;33;406;29;26;14
34807PL31C;C;PL31;VE3215;03/05/2018 7:40;559.29;4.85;Libros;30;37;3;4649;44;4;31
13401PE11A;A;PE11;VE4454;21/10/2017 1:20;28.59;65.01;Tecnología;13;2;1;673;11;6;10
28738PB50A;A;PB50;VE1206;23/02/2018 1:55;171.81;23.18;Ropa de adultos;17;37;3;91;11;27;11
26579PO93A;A;PO93;VE6936;18/08/2017 13:51;186.02;3.97;Productos ecoamigables;25;5;20;2305;16;32;28
82132PB21A;A;PB21;VE1307;07/03/2018 11:33;36.7;34.74;Ropa de adultos;10;11;22;2221;22;15;7
43710PO19A;A;PO19;VE7888;24/10/2017 3:14;1.32;8.77;Productos ecoamigables;20;18;15;4033;49;23;15
26726PD93A;A;PD93;VE4277;29/09/2017 5:40;101.99;3.31;Celulares;40;16;27;376;44;15;15
67387PH99A;A;PH99;VE1175;29/08/2017 18:29;501.48;87.45;Bebés ;9;6;29;3413;8;23;11
20122PI29A;A;PI29;VE6032;06/09/2017 13:19;81.74;1.71;Juguetes;29;29;18;185;52;36;2
30690PA73B;B;PA73;VE6289;13/05/2018 5:36;283.76;43.42;Electrodomésticos;14;30;6;1257;55;17;6
39525PP19A;A;PP19;VE5681;04/04/2018 16:26;117.86;1.86;Licor;3;12;27;5654;24;3;37
76667PG24A;A;PG24;VE8925;25/12/2017 4:02;12.43;28.75;Salud;34;10;38;5556;54;29;8
73395PJ41A;A;PJ41;VE5738;23/07/2017 18:26;38.52;3.99;Mascotas;6;22;28;621;23;22;18
36933PM30A;A;PM30;VE4124;18/07/2017 18:23;500.68;20.68;Ferretería;18;3;26;2984;63;10;23
65510PT27A;A;PT27;VE3166;30/01/2018 12:44;465.79;10.24;Tarjetas regalo;32;25;7;3;51;21;7
48263PF40A;A;PF40;VE4937;23/12/2017 1:44;52.04;10.99;Muebles;29;5;0;3157;28;31;16
21859PH42A;A;PH42;VE4365;10/12/2017 15:37;218.61;46.72;Bebés ;21;3;29;2992;38;12;22
47267PG70A;A;PG70;VE7204;15/03/2018 20:27;39.92;18.68;Salud;8;25;38;2494;30;18;44
90518PT13A;A;PT13;VE7204;25/09/2017 21:58;27.52;12;Tarjetas regalo;23;20;25;5894;26;20;25
14821PR41A;A;PR41;VE9276;01/11/2017 20:51;91.51;3.9;Frutas y verduras;9;11;21;4580;36;16;24
51569PE14B;B;PE14;VE6856;03/08/2017 21:03;141.48;39.65;Tecnología;21;2;3;2192;31;36;16
18057PS63B;B;PS63;VE3743;17/02/2018 20:15;35.62;10.72;Carnicería;40;25;21;4535;11;19;24
106257PD93A;A;PD93;VE8634;17/12/2017 11:47;100.34;8.36;Celulares;24;6;32;598;60;34;1
78564PC63A;A;PC63;VE4489;06/02/2018 1:21;438.12;24.11;Ropa infantil;11;22;7;892;19;13;23
65106PG51A;A;PG51;VE4277;20/10/2017 4:28;31.4;9.19;Salud;0;37;24;3942;53;21;20
104846PD66A;A;PD66;VE3979;24/06/2018 23:16;357.07;0.24;Celulares;23;27;14;1721;2;29;33
62376PD21A;A;PD21;VE7495;19/02/2018 5:59;35.72;10.74;Celulares;16;26;4;2343;43;33;16
39409PL64A;A;PL64;VE1309;21/01/2018 22:31;124.32;2.48;Libros;40;28;22;6839;37;1;17
16333PS66D;D;PS66;VE9713;17/03/2018 6:01;54.12;9.04;Carnicería;21;38;20;1998;48;9;48
103816PC76F;F;PC76;VE9434;24/02/2018 14:02;83.68;8.16;Ropa infantil;23;18;0;626;16;4;8
9311PP81A;A;PP81;VE3062;10/03/2018 11:52;69.39;7;Licor;33;12;21;4437;35;36;29
100527PA71A;A;PA71;VE4124;22/06/2018 4:56;212.05;61.92;Electrodomésticos;20;22;18;1765;40;12;2
2008PI79A;A;PI79;VE3210;17/03/2018 2:19;114.88;27.41;Juguetes;0;7;9;941;32;21;44
23973PQ95A;A;PQ95;VE6571;06/10/2017 5:31;345.08;6.62;Lácteos;38;31;6;576;49;14;19
101164PI99A;A;PI99;VE5999;08/11/2017 7:53;421.43;5.71;Juguetes;37;18;11;6115;8;13;10
94396PA18A;A;PA18;VE9864;01/04/2018 4:30;204.81;6.17;Electrodomésticos;3;14;34;111;10;5;5
76527PO65B;B;PO65;VE9623;08/09/2017 4:23;55.68;16.15;Productos ecoamigables;15;40;11;234;26;27;2
59301PH77A;A;PH77;VE3797;08/06/2018 3:44;331.23;24.54;Bebés ;22;22;27;71;68;10;30
101146PL68B;B;PL68;VE3743;23/02/2018 10:34;56.73;16;Libros;30;15;21;1028;43;6;28
93910PJ63A;A;PJ63;VE4580;22/01/2018 7:09;315.54;0.67;Mascotas;13;6;26;973;28;8;19
44740PM88A;A;PM88;VE1211;19/05/2018 5:11;9;5.89;Ferretería;20;11;12;555;22;19;29
68626PP56A;A;PP56;VE7406;29/10/2017 16:51;531.17;5.4;Licor;35;39;30;1308;19;5;17
51514PS31A;A;PS31;VE5595;04/01/2018 16:23;30.96;38.1;Carnicería;15;26;15;194;30;4;26
55662PT37A;A;PT37;VE7147;07/06/2018 22:41;67.59;3.59;Tarjetas regalo;27;36;21;2932;50;23;8
7110PO64A;A;PO64;VE7016;16/07/2017 5:47;6.67;3.16;Productos ecoamigables;10;21;13;5032;34;21;33
80878PQ29A;A;PQ29;VE7882;19/10/2017 1:23;81.77;9.31;Lácteos;11;29;32;5247;42;27;42
57590PQ93A;A;PQ93;VE2456;04/11/2017 22:00;19.19;31.65;Lácteos;14;22;6;1428;26;17;37
55768PB16A;A;PB16;VE6668;08/09/2017 12:58;318.74;26.7;Ropa de adultos;40;5;0;3419;20;34;28
94534PL56A;A;PL56;VE9449;10/11/2017 1:29;35.3;49.06;Libros;36;18;30;1298;54;18;34
9024PK56A;A;PK56;VE9555;13/06/2018 1:17;33.86;37.99;Deportes;40;37;6;2018;2;36;29
26380PN96A;A;PN96;VE5090;29/12/2017 17:59;9.77;43.18;Dormitorio;35;39;4;305;31;31;10
40808PS74A;A;PS74;VE5149;03/12/2017 6:47;26.59;3.72;Carnicería;37;29;26;747;48;29;45
43125PJ58A;A;PJ58;VE4489;05/04/2018 20:48;92.14;4.61;Mascotas;20;1;39;140;11;24;32
30134PP98A;A;PP98;VE8455;29/12/2017 17:20;20.57;12.33;Licor;39;32;38;301;64;25;11
112096PC98A;A;PC98;VE9912;24/05/2018 20:14;213.51;32.99;Ropa infantil;16;37;3;1944;24;2;36
17031PP12A;A;PP12;VE3215;22/07/2017 23:39;107.94;15.42;Licor;15;9;17;5907;17;0;16
48253PT76A;A;PT76;VE5681;03/09/2017 3:42;66.76;14.8;Tarjetas regalo;15;29;38;1109;12;20;27
59795PI89A;A;PI89;VE8613;09/08/2017 12:39;277.66;29.19;Juguetes;24;21;1;417;34;15;16
11181PQ37A;A;PQ37;VE6781;15/03/2018 4:02;164.16;16.5;Lácteos;3;29;10;1338;17;32;25
79957PG55A;A;PG55;VE3840;27/10/2017 18:48;220.11;16.81;Salud;2;13;39;3169;45;8;23
38460PM53A;A;PM53;VE7204;15/08/2017 20:04;67.62;4.94;Ferretería;28;30;1;2867;14;16;4
94553PO61A;A;PO61;VE2561;28/03/2018 13:26;89.76;2.58;Productos ecoamigables;32;28;17;1601;35;36;35
80452PG79B;B;PG79;VE4937;19/09/2017 10:18;227.07;33.24;Salud;33;26;32;839;21;11;29
13882PI77A;A;PI77;VE1125;26/09/2017 8:50;70.07;13.54;Juguetes;40;37;39;140;33;19;27
90794PE51A;A;PE51;VE6060;17/11/2017 20:47;87.92;83.26;Tecnología;37;21;14;4540;1;28;46
61001PQ33A;A;PQ33;VE6294;19/04/2018 9:22;9.61;25.12;Lácteos;15;22;17;798;7;9;21
58955PG14A;A;PG14;VE7623;19/04/2018 9:26;26.01;27.44;Salud;5;33;13;1412;42;4;48
70974PN97A;A;PN97;VE2821;07/09/2017 3:31;76.61;3.62;Dormitorio;12;2;1;3594;39;14;17
70216PF96A;A;PF96;VE8160;07/09/2017 3:52;241.37;4.27;Muebles;15;4;25;1816;12;2;32
33465PL78A;A;PL78;VE3791;18/06/2018 6:17;75.65;30.15;Libros;37;25;15;76;17;18;10
50223PA74A;A;PA74;VE6541;27/02/2018 14:19;224.85;44.04;Electrodomésticos;27;22;23;2855;20;8;34
41322PK47A;A;PK47;VE7348;11/09/2017 15:28;41.32;20.01;Deportes;25;4;0;710;37;7;28
75383PO30A;A;PO30;VE4937;13/06/2018 9:18;154.31;12.74;Productos ecoamigables;40;9;21;520;42;5;10
84542PB67A;A;PB67;VE1175;16/08/2017 1:56;165.15;57.52;Ropa de adultos;10;23;35;1256;17;15;20
98102PS22A;A;PS22;VE8895;25/03/2018 20:13;29.91;1.67;Carnicería;28;8;8;3082;15;46;16
87186PS60A;A;PS60;VE6936;04/12/2017 8:57;199.13;13.86;Carnicería;40;8;32;8993;17;4;28
54262PM24A;A;PM24;VE6777;23/10/2017 9:28;79.87;22.74;Ferretería;28;25;16;3554;2;5;24
76520PD43A;A;PD43;VE3276;10/12/2017 4:19;158;1.4;Celulares;16;27;12;251;51;23;22
29952PP92A;A;PP92;VE8544;01/12/2017 22:08;113.2;19.95;Licor;35;39;40;2266;12;64;6
110959PC43A;A;PC43;VE4454;22/08/2017 16:56;151.15;64.28;Ropa infantil;26;16;5;1277;38;29;31
59596PI80A;A;PI80;VE2926;11/10/2017 20:20;26.64;12.32;Juguetes;36;28;13;2854;13;42;27
13403PT42A;A;PT42;VE4937;04/08/2017 0:53;478.45;3.81;Tarjetas regalo;2;40;36;426;24;4;37
106864PF21A;A;PF21;VE8722;08/11/2017 13:03;257.99;46.53;Muebles;35;25;10;4642;48;29;20
53472PF29A;A;PF29;VE8613;02/10/2017 14:15;112.96;0.59;Muebles;18;3;27;1330;20;19;32
101208PH90A;A;PH90;VE5926;17/07/2017 11:31;4.69;33.09;Bebés ;33;23;26;2780;29;14;28
40899PT36A;A;PT36;VE7503;08/12/2017 23:49;115.61;12.53;Tarjetas regalo;8;14;31;5822;52;29;32
5426PG63A;A;PG63;VE6785;09/09/2017 9:32;242.66;30.72;Salud;8;19;30;786;27;8;42
12351PF97A;A;PF97;VE7503;30/04/2018 7:27;53.51;25.85;Muebles;13;38;35;950;2;28;15
69481PF38A;A;PF38;VE5588;17/12/2017 20:07;8.36;5.37;Muebles;36;2;38;3506;31;17;22
62784PG45B;B;PG45;VE2770;11/11/2017 3:50;104.15;6.91;Salud;12;32;31;29;28;15;10
107850PA64B;B;PA64;VE1830;11/08/2017 18:58;69.89;90.37;Electrodomésticos;37;8;1;1090;29;26;14
5309PC29A;A;PC29;VE2302;03/02/2018 8:24;28.74;6.49;Ropa infantil;37;16;18;4874;32;38;15
74940PG91A;A;PG91;VE7623;30/03/2018 3:05;207.28;17.57;Salud;38;39;26;2122;34;13;17
103630PD63A;A;PD63;VE7066;16/06/2018 5:19;93.98;20.76;Celulares;37;22;9;3662;31;16;29
95783PL25A;A;PL25;VE7671;01/01/2018 10:05;227.43;8.84;Libros;30;33;27;58;43;5;18
38727PI91A;A;PI91;VE3743;02/08/2017 0:15;2.65;8.53;Juguetes;1;10;6;4114;37;23;27
25274PN66A;A;PN66;VE9449;14/11/2017 14:37;185.09;0.72;Dormitorio;1;13;20;2002;48;18;19
82268PJ25A;A;PJ25;VE4436;20/12/2017 9:49;255.81;1.84;Mascotas;15;39;5;189;30;14;11
107044PC52A;A;PC52;VE7926;29/05/2018 11:58;26.78;10.47;Ropa infantil;12;2;29;248;11;4;37
101444PQ14A;A;PQ14;VE6936;31/07/2017 22:46;3.59;5.25;Lácteos;34;3;25;1118;57;4;20
6161PT45A;A;PT45;VE4502;08/04/2018 21:14;40.67;7.77;Tarjetas regalo;20;15;24;245;25;4;24
73723PC44A;A;PC44;VE1309;02/09/2017 18:56;80.47;0.05;Ropa infantil;0;19;1;295;12;13;15
48805PG26A;A;PG26;VE4819;18/11/2017 4:00;50.44;31.07;Salud;24;17;5;1929;28;28;10
71398PJ33A;A;PJ33;VE6180;14/07/2017 0:24;194.75;34.55;Mascotas;34;20;2;609;41;18;7
43210PL37C;C;PL37;VE4937;06/04/2018 22:50;18.67;16.93;Libros;34;14;23;1540;27;9;20
72208PR42A;A;PR42;VE6535;31/10/2017 10:18;158.44;21.22;Frutas y verduras;14;20;20;1213;28;12;26
54638PM77A;A;PM77;VE6971;09/06/2018 23:02;11.92;2.11;Ferretería;40;20;15;883;38;43;26
36202PM75A;A;PM75;VE8895;08/12/2017 11:31;328.43;21.25;Ferretería;1;0;20;13179;22;24;36
27562PL66A;A;PL66;VE2926;18/03/2018 2:36;432.03;1.57;Libros;32;14;7;1301;12;22;2
92066PC45A;A;PC45;VE4819;01/11/2017 0:04;695.37;22.22;Ropa infantil;5;14;16;7993;21;22;28
99439PC21A;A;PC21;VE3215;02/05/2018 19:31;10.61;1.69;Ropa infantil;2;36;12;1161;50;4;32
106650PS84A;A;PS84;VE3062;13/04/2018 18:49;17.36;10.76;Carnicería;8;30;27;629;37;4;28
13890PS45A;A;PS45;VE4242;23/07/2017 12:42;8.53;7.95;Carnicería;39;26;37;2320;13;35;20
96562PH80A;A;PH80;VE8917;20/10/2017 5:38;156.94;1.14;Bebés ;17;6;31;3448;17;7;25
66507PA99A;A;PA99;VE4052;03/05/2018 23:59;33.89;1.09;Electrodomésticos;15;7;9;1698;24;16;36
84756PI70A;A;PI70;VE3607;20/04/2018 3:52;32.2;22.98;Juguetes;7;10;14;1214;25;29;16
46991PI11A;A;PI11;VE2056;14/09/2017 14:18;22.62;1.57;Juguetes;30;35;30;184;24;15;15
22683PH57A;A;PH57;VE4052;17/08/2017 12:16;266.59;16.29;Bebés ;30;15;25;345;53;19;41
88163PP54A;A;PP54;VE5445;11/02/2018 21:16;44.49;0.42;Licor;14;28;5;1473;12;23;34
