orden_id;order_item_id;producto_id;vendedor_id;fecha_envio_limite;precio;valor_flete;nombre_categoria_producto;longitud_nombre_producto;longitud_descripcion_producto;cantidad_fotos_producto;peso_g_producto;longitud_cm_producto;altura_cm_producto;ancho_cm_producto
100522PP61A;A;PP61;VE3880;04/01/2018 11:19;191.58;55.1;Licor;28;39;15;3332;7;22;16
12739PT37A;A;PT37;VE2561;13/02/2018 23:36;74.27;3.08;Tarjetas regalo;20;15;18;726;39;14;34
90171PD61A;A;PD61;VE3840;28/01/2018 12:51;212.06;6.06;Celulares;22;15;7;9477;27;19;9
2261PK93A;A;PK93;VE9186;21/11/2017 18:12;32.92;5.05;Deportes;21;5;4;967;10;13;45
92657PC55A;A;PC55;VE2068;02/02/2018 1:14;18.45;4.4;Ropa infantil;36;34;3;6388;28;15;38
57365PE57A;A;PE57;VE1492;01/10/2017 2:08;91.09;7.74;Tecnología;15;27;6;1188;8;14;32
26394PB21A;A;PB21;VE3159;02/02/2018 4:28;49.97;8.68;Ropa de adultos;2;3;22;2127;60;34;20
19117PS99A;A;PS99;VE5389;27/12/2017 22:16;16.84;31.96;Carnicería;31;17;31;1673;28;11;14
55070PM57B;B;PM57;VE8925;30/10/2017 7:07;148;7.54;Ferretería;2;31;8;42;34;16;37
76922PK97A;A;PK97;VE3292;21/02/2018 3:29;185.78;130.17;Deportes;11;14;29;2577;13;12;21
3721PS64A;A;PS64;VE8692;15/09/2017 18:36;124.24;41.75;Carnicería;3;7;9;1942;16;27;26
105707PE38A;A;PE38;VE5929;07/10/2017 6:11;115.84;0.83;Tecnología;8;12;29;636;14;11;30
35802PJ97A;A;PJ97;VE3840;24/10/2017 2:24;79.54;37.69;Mascotas;30;8;37;231;44;21;37
32179PG45A;A;PG45;VE7147;20/05/2018 9:56;1.33;5.14;Salud;14;40;37;1320;41;10;11
87192PM27A;A;PM27;VE2715;01/03/2018 12:56;61.23;3.04;Ferretería;8;30;21;488;29;21;33
70229PB27A;A;PB27;VE7671;28/02/2018 20:36;169.52;36.24;Ropa de adultos;11;27;12;36;15;16;9
10383PN87A;A;PN87;VE1290;21/06/2018 1:29;46.96;23.9;Dormitorio;5;31;15;1308;22;19;26
103885PD50B;B;PD50;VE4937;28/10/2017 1:18;117.78;4.44;Celulares;0;32;1;5130;34;14;18
78495PC32B;B;PC32;VE5389;19/01/2018 17:13;49.69;32.61;Ropa infantil;29;5;0;1472;33;6;14
63614PN35A;A;PN35;VE2129;15/04/2018 13:28;129.57;6.82;Dormitorio;23;12;14;3762;26;29;28
91005PI46A;A;PI46;VE6180;11/03/2018 22:49;75.18;23.47;Juguetes;34;28;14;4589;56;6;25
42473PK29A;A;PK29;VE6608;16/04/2018 7:10;24.08;10.56;Deportes;8;3;8;2090;6;35;40
106455PO62A;A;PO62;VE3215;12/12/2017 5:05;99.11;9.73;Productos ecoamigables;34;23;39;4099;43;1;44
95063PC25A;A;PC25;VE6535;18/10/2017 17:57;102.8;0.16;Ropa infantil;3;7;14;1173;54;10;23
54691PJ67A;A;PJ67;VE4813;30/01/2018 19:27;6.96;15.09;Mascotas;10;16;14;6243;20;20;14
105580PS64A;A;PS64;VE7866;09/01/2018 9:54;49.99;10.07;Carnicería;27;37;27;1421;8;4;0
83899PE44A;A;PE44;VE1290;18/10/2017 21:09;280.52;13.99;Tecnología;27;37;1;4873;28;10;23
9354PJ60A;A;PJ60;VE5929;03/06/2018 17:31;36.34;9.96;Mascotas;28;10;15;611;29;30;22
24677PA97B;B;PA97;VE3166;17/11/2017 18:45;47.12;24.46;Electrodomésticos;3;40;36;1812;6;20;43
9152PB32A;A;PB32;VE1637;07/10/2017 4:39;656.72;12.33;Ropa de adultos;28;13;33;273;43;13;37
16835PN83A;A;PN83;VE2738;28/01/2018 5:07;528;1.65;Dormitorio;1;30;10;45;20;2;12
65334PI29A;A;PI29;VE5926;13/08/2017 20:44;38.76;1.01;Juguetes;25;0;11;1166;26;20;18
98017PS63A;A;PS63;VE7885;06/06/2018 13:05;48.09;8.07;Carnicería;39;1;2;3375;40;17;18
24896PC48A;A;PC48;VE4489;05/04/2018 15:33;30.51;35.73;Ropa infantil;19;12;13;791;43;43;31
76673PA46A;A;PA46;VE4454;24/10/2017 1:46;113.59;2.49;Electrodomésticos;40;17;38;2285;7;18;39
18379PD12A;A;PD12;VE9434;18/12/2017 10:52;53.55;8.91;Celulares;16;11;3;2474;13;19;7
53974PE14A;A;PE14;VE4365;14/11/2017 21:12;60.49;41.81;Tecnología;21;32;34;5197;26;21;19
4638PQ72A;A;PQ72;VE7888;09/04/2018 3:12;26.28;14.84;Lácteos;29;1;13;2945;22;24;40
95964PK51C;C;PK51;VE1019;02/09/2017 1:27;37.76;2.05;Deportes;30;39;17;3535;38;4;16
52310PM66A;A;PM66;VE4277;13/05/2018 18:43;107.43;3.73;Ferretería;31;29;1;4378;61;21;22
111470PH16A;A;PH16;VE8455;19/09/2017 7:00;419.2;1.98;Bebés ;28;23;16;929;50;2;40
93755PS31A;A;PS31;VE1504;04/06/2018 1:24;281.97;3.47;Carnicería;21;16;12;120;35;25;4
84090PJ27A;A;PJ27;VE5445;28/03/2018 12:14;208.1;9.34;Mascotas;5;22;29;2194;43;8;23
30049PP25A;A;PP25;VE5999;06/01/2018 11:42;99.51;5.44;Licor;15;38;19;6852;32;5;12
35505PR19A;A;PR19;VE2821;07/08/2017 16:26;50.66;14.78;Frutas y verduras;32;3;7;3034;40;18;15
87810PJ58A;A;PJ58;VE3199;12/06/2018 22:48;34.52;0.63;Mascotas;34;1;40;659;40;10;36
73960PR38A;A;PR38;VE7147;24/04/2018 7:53;53.03;19.26;Frutas y verduras;28;40;5;1378;32;16;48
49971PA45A;A;PA45;VE6541;25/10/2017 12:33;208.52;29.49;Electrodomésticos;32;5;20;4358;42;8;12
44065PC65A;A;PC65;VE5149;16/06/2018 23:06;139.77;18.19;Ropa infantil;13;8;26;3857;13;38;6
107893PH36C;C;PH36;VE7503;12/12/2017 20:51;14.78;8.62;Bebés ;11;1;24;1241;21;17;23
6706PD56A;A;PD56;VE8511;26/11/2017 0:44;94.46;21.35;Celulares;9;39;14;970;46;10;29
34231PB36A;A;PB36;VE2285;03/09/2017 0:47;307.19;28.85;Ropa de adultos;29;2;35;3132;25;40;10
33957PP76A;A;PP76;VE2305;25/01/2018 20:37;466.33;44.54;Licor;11;24;13;75;37;21;9
61330PI30A;A;PI30;VE5049;15/01/2018 23:50;5.22;21.86;Juguetes;13;0;38;3832;29;20;14
49311PD40A;A;PD40;VE2941;02/01/2018 13:40;298.44;12.56;Celulares;0;1;29;4581;46;29;4
83311PN50A;A;PN50;VE6180;16/01/2018 11:52;158.73;8.5;Dormitorio;26;36;35;1197;29;1;45
103467PE11A;A;PE11;VE2114;27/11/2017 13:30;16.54;18.04;Tecnología;27;5;37;14127;34;18;9
40400PO85A;A;PO85;VE4052;12/02/2018 2:18;21.86;38.02;Productos ecoamigables;17;21;29;934;25;35;3
20878PJ72A;A;PJ72;VE6032;13/03/2018 7:21;148.17;70.18;Mascotas;34;1;37;3306;21;7;21
43718PG56A;A;PG56;VE2456;04/08/2017 17:46;34.48;56.88;Salud;3;10;7;246;33;21;24
54131PJ53A;A;PJ53;VE7882;04/08/2017 22:02;580.25;8.16;Mascotas;0;38;8;146;53;18;14
62154PD15A;A;PD15;VE5229;28/09/2017 0:18;69.21;3.85;Celulares;1;21;1;143;32;18;26
72535PC80E;E;PC80;VE3927;27/10/2017 14:01;110.1;30.09;Ropa infantil;24;18;39;859;42;25;1
88533PS10A;A;PS10;VE2302;08/11/2017 3:16;141.28;0.96;Carnicería;21;0;12;614;23;20;27
66043PH45A;A;PH45;VE3939;26/09/2017 20:17;62.71;30.47;Bebés ;10;27;29;706;5;45;15
56929PA11B;B;PA11;VE7671;07/09/2017 7:20;445.63;18.28;Electrodomésticos;38;16;36;387;52;38;2
86327PB53A;A;PB53;VE6668;12/12/2017 17:09;71.2;7.34;Ropa de adultos;25;10;29;1176;23;36;29
43195PN67A;A;PN67;VE3840;22/12/2017 20:29;83.12;2.6;Dormitorio;26;3;29;674;19;13;14
42971PS38A;A;PS38;VE3797;17/08/2017 10:22;41.61;0.48;Carnicería;12;33;19;316;19;1;19
75646PI31A;A;PI31;VE9186;11/03/2018 10:33;27.61;23.14;Juguetes;36;37;32;1651;13;5;23
36873PO26A;A;PO26;VE7495;01/10/2017 16:33;117.03;8.77;Productos ecoamigables;3;5;27;2457;45;2;33
57291PD93D;D;PD93;VE4002;08/06/2018 22:09;15.82;42.43;Celulares;18;37;4;336;9;35;23
8673PP50A;A;PP50;VE6542;24/08/2017 12:16;139.54;0.72;Licor;5;23;27;1044;30;10;18
6686PT62A;A;PT62;VE1206;18/04/2018 23:16;72.02;14.11;Tarjetas regalo;1;6;13;522;6;30;19
53447PH37B;B;PH37;VE6032;29/05/2018 18:24;91.29;98.89;Bebés ;1;37;2;9340;17;14;21
30700PP97A;A;PP97;VE5926;17/10/2017 19:42;90.46;1.26;Licor;24;7;16;2820;31;14;42
102118PB79A;A;PB79;VE8511;07/10/2017 23:39;119.65;8.49;Ropa de adultos;4;34;29;6415;48;9;44
30447PD94B;B;PD94;VE3877;05/06/2018 6:19;4.57;6.44;Celulares;39;30;31;759;25;25;16
88206PJ16A;A;PJ16;VE6060;24/01/2018 5:25;30.31;8.55;Mascotas;19;21;27;2628;40;34;12
91867PL78B;B;PL78;VE3549;19/04/2018 7:23;78.57;11.37;Libros;34;32;15;1796;10;17;6
41960PH33A;A;PH33;VE1830;14/10/2017 9:18;79.12;33.89;Bebés ;9;18;19;5035;65;23;39
81035PN50A;A;PN50;VE3927;27/12/2017 20:11;105.91;18.99;Dormitorio;35;28;14;588;32;11;16
15949PE77A;A;PE77;VE7211;07/05/2018 16:15;107.18;35.17;Tecnología;10;4;8;719;14;29;22
89037PP30B;B;PP30;VE7016;31/01/2018 16:57;147.09;4.43;Licor;2;26;33;726;68;22;13
49518PA38A;A;PA38;VE5149;30/09/2017 19:22;110.4;3.01;Electrodomésticos;6;14;29;109;21;33;4
25727PN98B;B;PN98;VE3791;16/01/2018 0:37;112.75;16.62;Dormitorio;21;35;17;2193;10;11;19
85112PS45A;A;PS45;VE6108;08/06/2018 5:26;75.07;30.35;Carnicería;30;35;21;1961;27;13;39
27449PD42A;A;PD42;VE6785;29/04/2018 8:53;44.77;60.64;Celulares;1;1;23;3016;27;18;26
100903PG74A;A;PG74;VE3791;11/09/2017 13:06;83.58;16.52;Salud;24;22;5;885;58;24;38
71714PN88A;A;PN88;VE8634;24/01/2018 21:55;10.2;2.28;Dormitorio;24;25;37;7584;65;26;28
75755PF98A;A;PF98;VE3768;25/06/2018 13:44;177.68;22.81;Muebles;23;33;4;1466;33;25;17
13771PE83A;A;PE83;VE9623;28/04/2018 18:21;140.46;53.03;Tecnología;2;30;2;1059;43;8;25
20671PH99A;A;PH99;VE2770;16/04/2018 14:50;10.25;42.26;Bebés ;38;30;18;4629;20;8;13
2906PJ99A;A;PJ99;VE3689;20/02/2018 10:05;110.07;17.04;Mascotas;7;3;17;440;52;5;39
4951PK33B;B;PK33;VE1340;26/05/2018 21:11;124.62;18.44;Deportes;19;19;7;5166;54;15;23
42231PL59A;A;PL59;VE2770;14/05/2018 0:12;4.54;10.04;Libros;30;13;18;1514;24;13;17
86480PI31A;A;PI31;VE7671;06/04/2018 8:32;14.35;4.31;Juguetes;16;11;20;637;23;27;20
71979PD51A;A;PD51;VE1019;13/09/2017 7:29;105.03;14.99;Celulares;15;18;37;2031;7;16;22
85605PI42B;B;PI42;VE8699;04/04/2018 23:59;46.88;14.6;Juguetes;28;36;37;205;36;6;33
42976PN56A;A;PN56;VE7066;15/01/2018 1:25;216.25;15.73;Dormitorio;27;39;14;413;17;6;22
76142PE27A;A;PE27;VE7147;12/02/2018 12:49;68.99;13.78;Tecnología;28;4;24;1496;48;9;19
67315PG48C;C;PG48;VE3858;31/01/2018 5:12;17.56;12.5;Salud;10;4;29;622;61;11;29
104769PT63A;A;PT63;VE4277;23/11/2017 13:20;48.55;13.14;Tarjetas regalo;31;8;5;1219;20;19;7
33089PC38A;A;PC38;VE7348;21/01/2018 5:43;32.29;10.33;Ropa infantil;9;31;9;686;34;16;28
42953PE20A;A;PE20;VE8455;05/10/2017 9:37;5.17;9.77;Tecnología;5;3;36;1757;26;24;23
100397PM41A;A;PM41;VE9159;14/09/2017 10:23;14.28;3.87;Ferretería;2;37;18;35;16;18;3
79665PH13A;A;PH13;VE6495;16/09/2017 15:00;70.33;52.07;Bebés ;22;3;34;1898;42;25;25
75058PE61A;A;PE61;VE7925;17/07/2017 2:39;138.56;63.21;Tecnología;16;2;36;3287;26;17;27
52789PG36A;A;PG36;VE7925;03/04/2018 21:04;23.23;42.33;Salud;39;10;15;142;13;2;6
88289PA13A;A;PA13;VE7406;14/03/2018 0:06;282.36;24.25;Electrodomésticos;38;7;35;1295;18;11;9
39443PC88A;A;PC88;VE6971;18/08/2017 21:59;89.49;23.55;Ropa infantil;16;6;19;1239;30;12;34
97480PS33A;A;PS33;VE2129;08/03/2018 0:10;115.32;0.06;Carnicería;33;20;39;3579;36;31;30
26738PB85A;A;PB85;VE1211;17/09/2017 3:38;68.94;32.13;Ropa de adultos;20;40;35;2105;64;5;4
24556PJ60B;B;PJ60;VE9946;22/06/2018 21:33;8.23;4.64;Mascotas;39;4;0;3498;40;25;20
68113PQ34A;A;PQ34;VE2056;17/05/2018 11:50;167.17;21.55;Lácteos;9;33;40;476;70;11;27
60618PR16A;A;PR16;VE7147;11/02/2018 6:26;248.03;17.98;Frutas y verduras;11;39;5;1502;23;9;25
89805PP85A;A;PP85;VE8568;01/02/2018 13:29;2.72;10.5;Licor;5;22;10;507;28;35;15
85827PS46B;B;PS46;VE5999;02/06/2018 11:42;11.31;0.72;Carnicería;6;37;29;4413;48;31;28
46042PF74A;A;PF74;VE6032;01/08/2017 13:25;135.24;76.3;Muebles;8;36;11;4893;10;35;38
85980PD14A;A;PD14;VE4333;18/12/2017 11:44;63.92;1.01;Celulares;6;21;26;206;8;30;10
80499PA65A;A;PA65;VE2456;19/12/2017 16:55;316.97;24.21;Electrodomésticos;27;0;6;1024;22;24;40
97233PE34A;A;PE34;VE7204;11/11/2017 6:39;245.65;9.85;Tecnología;19;29;29;629;14;28;19
28015PO52A;A;PO52;VE2980;08/10/2017 3:02;0.17;2.69;Productos ecoamigables;14;13;5;336;18;26;39
22203PR39A;A;PR39;VE4502;28/05/2018 11:49;228.06;15.46;Frutas y verduras;3;17;6;372;26;29;20
98588PJ95A;A;PJ95;VE3880;02/05/2018 18:00;45.22;2.31;Mascotas;15;30;12;239;21;31;28
45829PF63A;A;PF63;VE5783;20/03/2018 18:22;115.82;3.36;Muebles;10;18;12;345;48;15;32
82276PR45A;A;PR45;VE1340;08/01/2018 14:05;149.5;4.24;Frutas y verduras;1;33;35;197;26;29;41
5021PN66B;B;PN66;VE8511;11/08/2017 12:26;51.35;11.39;Dormitorio;34;39;40;804;21;14;10
35425PE37A;A;PE37;VE2770;11/09/2017 21:20;40.88;18.92;Tecnología;23;1;1;3762;26;6;3
48314PN68A;A;PN68;VE1125;18/03/2018 13:45;205.82;10.07;Dormitorio;20;33;25;274;28;38;42
3756PJ42B;B;PJ42;VE8925;08/09/2017 6:17;396.11;87.54;Mascotas;6;12;23;3008;21;10;35
56025PC66A;A;PC66;VE7281;25/10/2017 12:09;274.64;7.7;Ropa infantil;33;16;28;30;8;7;31
34605PT59B;B;PT59;VE6289;02/03/2018 3:44;46.67;32.76;Tarjetas regalo;28;17;28;946;44;42;25
105865PE19A;A;PE19;VE9434;07/08/2017 5:10;64.78;11.84;Tecnología;37;38;14;642;29;0;23
60113PF53A;A;PF53;VE5473;29/09/2017 3:12;107.28;41.06;Muebles;3;0;4;556;61;21;31
5796PC82A;A;PC82;VE1206;07/03/2018 5:48;132.88;14.84;Ropa infantil;31;0;30;2773;28;11;43
52972PB21A;A;PB21;VE7623;25/10/2017 1:47;196.2;18.97;Ropa de adultos;14;9;6;1709;1;14;2
60000PB53A;A;PB53;VE7211;10/03/2018 11:52;83.32;7.2;Ropa de adultos;39;39;22;636;37;8;16
11695PQ49A;A;PQ49;VE3840;26/03/2018 18:39;92.98;18.21;Lácteos;25;33;7;1917;49;4;40
13018PM76A;A;PM76;VE2887;05/08/2017 11:17;49.9;1.35;Ferretería;11;15;8;1313;19;13;31
55267PG71A;A;PG71;VE2740;06/05/2018 9:48;11.87;30.29;Salud;8;7;31;3650;36;1;12
61327PT73A;A;PT73;VE7495;21/07/2017 12:26;30.13;4.02;Tarjetas regalo;30;7;24;1960;8;3;20
9076PC24A;A;PC24;VE1211;07/08/2017 14:59;14.35;10.87;Ropa infantil;36;34;15;3294;60;16;39
41785PL41A;A;PL41;VE5389;08/10/2017 16:11;66.43;15.82;Libros;38;3;33;2534;33;37;15
11317PA63A;A;PA63;VE4242;08/01/2018 6:12;28.07;1.21;Electrodomésticos;7;29;5;119;30;8;6
103006PA22A;A;PA22;VE2305;01/09/2017 20:41;22;23.59;Electrodomésticos;6;37;5;802;39;32;21
5233PM49B;B;PM49;VE2501;08/10/2017 14:14;15.83;31.42;Ferretería;18;0;2;2144;0;0;34
20142PQ21A;A;PQ21;VE7406;05/01/2018 11:19;53.43;1.9;Lácteos;32;18;29;1898;41;8;19
106477PA42B;B;PA42;VE2740;22/12/2017 13:59;88.29;12.32;Electrodomésticos;34;20;3;716;26;16;19
111126PB26A;A;PB26;VE7147;05/09/2017 11:30;355.07;28.6;Ropa de adultos;21;6;3;1708;20;4;24
54800PM79A;A;PM79;VE5595;28/03/2018 2:44;203.14;18.66;Ferretería;11;34;38;61;23;16;27
82624PK20B;B;PK20;VE7495;01/05/2018 23:40;326.72;55.43;Deportes;31;19;8;2339;19;15;40
56315PR30B;B;PR30;VE9530;10/05/2018 21:22;31.1;48.58;Frutas y verduras;37;6;37;847;40;12;12
88921PK10A;A;PK10;VE4333;24/07/2017 6:09;31.83;9.55;Deportes;31;4;10;2450;16;23;27
91724PG60A;A;PG60;VE8695;04/02/2018 19:32;28.65;12.78;Salud;4;22;9;673;5;10;11
49970PT23A;A;PT23;VE8486;18/02/2018 16:52;47.77;3.44;Tarjetas regalo;22;1;2;1353;39;24;15
107103PT63A;A;PT63;VE4124;06/10/2017 15:08;227.85;7.62;Tarjetas regalo;25;13;26;953;47;17;17
82379PK46A;A;PK46;VE9434;21/02/2018 0:21;16.9;2.31;Deportes;17;25;29;17;69;21;19
40928PM84A;A;PM84;VE1206;11/06/2018 13:45;23.91;38.78;Ferretería;3;1;40;1247;15;14;33
145PP69A;A;PP69;VE3927;22/08/2017 5:12;15.66;10.36;Licor;35;12;27;3151;22;2;27
79413PN29A;A;PN29;VE1309;22/01/2018 7:35;376.23;6.39;Dormitorio;31;20;31;5154;33;14;19
1592PH26A;A;PH26;VE1558;02/12/2017 5:52;17.92;1.33;Bebés ;27;2;25;235;41;23;13
76910PQ75A;A;PQ75;VE2305;15/11/2017 18:16;26.16;88.69;Lácteos;35;21;27;8815;47;15;25
100957PH23B;B;PH23;VE2561;17/12/2017 4:46;76.14;18.86;Bebés ;17;37;6;1382;49;4;22
17370PE42A;A;PE42;VE5588;17/06/2018 14:16;140.89;44.75;Tecnología;1;8;9;3821;42;12;18
64445PA28A;A;PA28;VE8455;13/02/2018 5:07;71.11;3.11;Electrodomésticos;29;27;30;268;42;3;35
84076PL32A;A;PL32;VE4002;23/09/2017 19:27;40.7;18.51;Libros;34;27;33;378;23;2;19
12040PM57A;A;PM57;VE4436;22/12/2017 12:04;124.91;2.19;Ferretería;8;26;8;424;28;23;28
6799PK77B;B;PK77;VE2305;23/04/2018 16:43;55.65;20.02;Deportes;34;18;30;1012;34;13;31
55712PJ23A;A;PJ23;VE7885;17/12/2017 8:59;10.04;40.88;Mascotas;29;30;27;2302;1;24;20
45035PA22A;A;PA22;VE3689;16/01/2018 18:15;69.4;0.15;Electrodomésticos;3;36;3;4142;26;18;10
82922PN48A;A;PN48;VE4277;15/02/2018 6:34;57.94;4.81;Dormitorio;2;7;20;116;29;25;21
109406PI70A;A;PI70;VE8722;30/03/2018 17:37;67.93;19.12;Juguetes;33;9;25;436;19;7;47
52325PT76A;A;PT76;VE1175;16/12/2017 0:33;82.76;48.01;Tarjetas regalo;32;30;37;1835;9;18;17
41754PF98B;B;PF98;VE3166;19/08/2017 7:59;29.17;26.38;Muebles;34;26;25;4732;27;16;23
45914PS13A;A;PS13;VE1504;11/08/2017 20:10;217.47;15.56;Carnicería;31;25;20;975;24;10;31
93075PK51A;A;PK51;VE9159;03/04/2018 13:01;275.07;32.86;Deportes;34;31;25;3190;14;39;9
72464PH11E;E;PH11;VE8455;12/10/2017 15:46;36.36;6.18;Bebés ;5;17;14;1672;6;15;23
97947PE80A;A;PE80;VE7016;13/09/2017 13:16;70.97;19.8;Tecnología;10;32;3;1702;49;9;26
25013PQ40A;A;PQ40;VE1307;06/05/2018 8:59;266.74;24.84;Lácteos;8;30;16;71;15;15;22
98528PQ16E;E;PQ16;VE4052;24/08/2017 8:15;261.36;13.36;Lácteos;22;11;3;50;24;29;14
7183PR61A;A;PR61;VE2302;13/12/2017 10:01;100.92;2.5;Frutas y verduras;16;25;6;2073;60;25;27
14380PR61C;C;PR61;VE2501;16/11/2017 21:16;167.02;6.46;Frutas y verduras;0;39;5;1354;23;2;7
85166PK67A;A;PK67;VE9623;26/05/2018 23:15;435.51;67.44;Deportes;26;33;17;736;13;13;7
24344PG42A;A;PG42;VE2887;05/06/2018 1:30;103.91;14.61;Salud;3;28;21;17;36;17;14
48276PD94B;B;PD94;VE6668;22/04/2018 2:19;32.2;18.71;Celulares;22;35;21;3482;39;14;4
21074PH83A;A;PH83;VE7960;12/01/2018 5:28;144.16;10.77;Bebés ;24;34;3;3143;49;25;23
16235PP56A;A;PP56;VE8782;17/07/2017 15:13;309.68;24.03;Licor;27;24;24;1881;50;10;26
3694PM83A;A;PM83;VE8338;04/01/2018 11:17;255.89;3.71;Ferretería;1;3;10;3137;38;11;26
68482PK20A;A;PK20;VE3840;04/04/2018 15:38;284.64;16.56;Deportes;24;31;7;1203;39;1;26
101734PI39A;A;PI39;VE5346;09/12/2017 8:07;96.83;21.21;Juguetes;17;13;20;5641;43;28;39
99619PN45A;A;PN45;VE7503;30/07/2017 3:16;0.38;8.46;Dormitorio;38;3;39;1012;25;22;21
13023PI42A;A;PI42;VE7882;31/03/2018 14:14;27.25;7.34;Juguetes;36;33;36;2662;2;17;25
18271PM23B;B;PM23;VE6180;02/09/2017 2:24;35.33;11.42;Ferretería;28;35;28;3351;24;12;42
20632PI88A;A;PI88;VE5979;13/02/2018 5:31;57.27;23.19;Juguetes;12;7;17;3652;22;29;12
93401PL60A;A;PL60;VE1558;07/03/2018 21:55;42.39;41.7;Libros;27;31;15;291;28;15;43
107706PG71A;A;PG71;VE6535;17/05/2018 3:56;80.22;8.44;Salud;11;18;11;923;63;25;7
52931PA81A;A;PA81;VE5445;09/10/2017 0:03;47.56;13.28;Electrodomésticos;30;12;19;1403;50;4;14
32353PK34A;A;PK34;VE2992;21/07/2017 5:09;5.56;3.49;Deportes;25;6;4;1222;41;26;20
8847PH37A;A;PH37;VE7211;01/02/2018 21:37;62.31;1.28;Bebés ;9;11;34;1702;36;11;19
71222PA56A;A;PA56;VE5783;17/07/2017 21:52;469.52;4.66;Electrodomésticos;31;38;23;820;12;12;38
90670PB32A;A;PB32;VE4446;04/08/2017 16:57;334.25;24.54;Ropa de adultos;21;39;6;3750;25;19;15
20138PT36A;A;PT36;VE3743;31/03/2018 23:29;135.63;5.44;Tarjetas regalo;28;7;5;1148;21;8;18
72463PS54C;C;PS54;VE2501;03/06/2018 6:45;221.62;9.84;Carnicería;8;1;21;1539;35;14;16
96028PJ12B;B;PJ12;VE4481;13/04/2018 11:25;173.43;23.75;Mascotas;29;40;1;407;10;3;16
111085PQ17A;A;PQ17;VE6971;08/10/2017 22:34;181.7;9.16;Lácteos;0;28;4;978;57;2;18
88172PB92A;A;PB92;VE6406;17/05/2018 17:07;24.96;30.31;Ropa de adultos;2;15;9;1671;45;4;15
26859PN15A;A;PN15;VE8925;11/05/2018 6:25;70.32;1.73;Dormitorio;2;40;23;2311;19;9;16
37135PN79A;A;PN79;VE3939;24/02/2018 13:53;264.46;27.03;Dormitorio;18;9;5;270;39;16;19
87706PT94A;A;PT94;VE8942;10/05/2018 17:28;19.31;34.91;Tarjetas regalo;9;23;34;46;43;2;17
37319PJ92A;A;PJ92;VE4436;06/11/2017 21:25;11.3;61.19;Mascotas;31;19;27;557;47;5;36
77663PQ81A;A;PQ81;VE3582;14/12/2017 11:29;356.33;9.74;Lácteos;25;35;18;822;67;29;8
14458PL23B;B;PL23;VE7926;09/03/2018 9:16;214.89;22.75;Libros;35;14;0;4717;29;32;27
50839PH16B;B;PH16;VE3880;04/01/2018 4:19;112.51;23.45;Bebés ;30;28;9;352;40;4;27
79811PH12A;A;PH12;VE4242;21/06/2018 21:38;150.76;5.63;Bebés ;7;1;25;1124;46;11;46
35963PN40B;B;PN40;VE1206;05/10/2017 12:16;109.84;23.81;Dormitorio;14;36;25;147;22;16;29
34459PQ60A;A;PQ60;VE6422;25/01/2018 13:32;8.29;6.33;Lácteos;27;3;0;5183;12;26;24
44763PP52B;B;PP52;VE4580;26/01/2018 22:34;44.5;52.47;Licor;15;34;38;3288;42;5;11
23330PQ28A;A;PQ28;VE1637;02/08/2017 18:30;69.96;76.87;Lácteos;30;19;9;2510;8;1;16
90048PA44A;A;PA44;VE8544;29/11/2017 2:47;322.29;7.99;Electrodomésticos;28;24;1;13534;51;1;35
57625PJ60A;A;PJ60;VE6571;11/08/2017 16:08;215.11;8.35;Mascotas;19;11;17;407;39;8;31
6433PC37A;A;PC37;VE2715;20/12/2017 0:31;211.91;7.61;Ropa infantil;37;25;30;1180;7;4;16
42266PN19A;A;PN19;VE2129;24/08/2017 7:40;167.49;20;Dormitorio;20;32;20;2541;25;7;21
92024PF88A;A;PF88;VE2233;21/09/2017 13:44;157.08;2.35;Muebles;34;14;3;3852;33;17;18
2482PE46A;A;PE46;VE9864;31/12/2017 8:49;74.02;23.59;Tecnología;18;14;32;919;75;13;9
35675PH73A;A;PH73;VE3840;22/08/2017 23:38;70.19;9.15;Bebés ;15;28;3;2813;52;15;13
15328PR59A;A;PR59;VE3955;11/09/2017 13:01;14.62;42.08;Frutas y verduras;32;21;1;688;39;17;13
95072PH15A;A;PH15;VE7888;11/04/2018 7:46;95.39;32.36;Bebés ;15;13;5;2900;29;22;22
7665PK98A;A;PK98;VE2501;11/12/2017 2:31;28.46;11.81;Deportes;34;38;12;570;30;19;14
51579PT98A;A;PT98;VE3806;20/03/2018 21:48;71.68;10.32;Tarjetas regalo;33;39;37;4350;28;28;21
62745PP88A;A;PP88;VE5090;18/01/2018 11:32;42.15;38.63;Licor;36;17;5;397;48;28;27
90638PC22A;A;PC22;VE5783;19/07/2017 12:12;6.96;2.98;Ropa infantil;29;25;7;4447;19;8;2
24947PL33A;A;PL33;VE8486;04/12/2017 5:43;36.17;55.47;Libros;4;3;32;2169;14;9;45
36695PH12A;A;PH12;VE3276;08/10/2017 3:10;344.27;12.07;Bebés ;20;9;14;1079;36;12;17
15870PI33A;A;PI33;VE3210;04/05/2018 0:40;93.71;3.2;Juguetes;4;13;39;124;17;19;25
77235PN28A;A;PN28;VE3276;21/10/2017 1:28;100.65;0.67;Dormitorio;22;38;22;4915;53;21;22
77PG60B;B;PG60;VE8975;18/07/2017 2:31;625.23;29.66;Salud;2;19;34;273;44;31;14
